date,open,high,low,close,volume,sma5,sma10,sma20,sma60,sma120,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,stoch_k,stoch_d,atr14,roc12
2024-07-05,39.95,41.15,39.6,40.25,20915360,39.25,39.06,38.6325,38.48833333333333,39.295416666666675,40.148500000000006,39.08177385420858,38.653390003384665,63.55110751205985,0.42838385082391284,0.27267694374836093,0.1557069070755519,38.6325,40.394679048792284,36.87032095120772,74.64788732394369,74.43769028706907,0.9934769295811331,2.941176470588225
2024-07-08,40.7,40.7,39.8,40.1,9723199,39.61,39.22,38.7575,38.48583333333333,39.29833333333333,40.12,39.23842403048418,38.760546299430246,61.987011066954494,0.4778777310539368,0.31371710120947616,0.16416062984446067,38.7575,40.56312316112815,36.95187683887185,67.18750000000004,73.71524405050998,0.986800006039624,2.8205128205128327
2024-07-09,40.2,40.3,38.75,39.15,7934835,39.79,39.19500000000001,38.83,38.464166666666664,39.29416666666667,40.0915,39.22482033348662,38.78939472169467,53.07725367468767,0.43542561179194905,0.33805880332597077,0.09736680846597828,38.83,40.575393938342394,37.0846060616576,37.499999999999915,59.77846244131456,1.0270285770367935,0.256081946222797
2024-07-10,39.3,39.85,39.1,39.2,3841150,39.720000000000006,39.225,38.9375,38.4525,39.288333333333334,40.060500000000005,39.22100182064253,38.819809927495065,53.45644276853184,0.4011918931474625,0.35068542129026914,0.05050647185719337,38.9375,40.48471524036002,37.39028475963998,39.06250000000005,47.91666666666668,1.0072408215341655,1.81818181818183
2024-07-11,41.35,41.45,39.4,39.45,21872105,39.63,39.3,39.05,38.471666666666664,39.29291666666666,40.0325,39.25623230977445,38.86649067360654,55.39727713868745,0.3897416361679049,0.3584966642657963,0.03124497190210862,39.05,40.38865604245536,37.711343957544635,42.857142857142854,39.80654761904761,1.0960093342817252,0.12690355329949554
2024-07-12,39.4,39.95,39.0,39.6,6818125,39.5,39.375,39.1425,38.45249999999999,39.3,40.002,39.30911964673223,38.920824697783836,56.5675290880486,0.388294948948392,0.36445632120231547,0.023838627746076535,39.1425,40.35916552511452,37.92583447488548,47.1428571428571,43.02083333333334,1.0855800961187452,1.799485861182526
2024-07-15,39.7,39.8,39.0,39.1,5432206,39.3,39.455,39.2025,38.43083333333334,39.29708333333333,39.96875,39.27694739338881,38.93409694239244,51.69832577436851,0.3428504509963659,0.36013514716112555,-0.01728469616475964,39.2025,40.27836012102046,38.12663987897954,31.884057971014506,40.628019323671495,1.065181517824549,1.033591731266137
2024-07-16,39.35,39.8,39.1,39.25,3907858,39.32000000000001,39.555,39.18,38.42666666666667,39.29958333333333,39.94175,39.27280164055976,38.95749716888189,53.00523703971482,0.31530447167786946,0.3511690120644744,-0.035864540386604915,39.18,40.23185550338541,38.12814449661459,36.23188405797099,38.41959972394754,1.0390971236942237,1.029601029601035
2024-07-17,39.45,39.9,39.3,39.3,4526412,39.34,39.53,39.19,38.42583333333333,39.299166666666665,39.92125,39.27698600355057,38.982867748964715,53.457299994556024,0.29411825458585383,0.33975886056875026,-0.04564060598289643,39.19,40.24242576935486,38.137574230645136,37.68115942028974,35.265700483091756,1.011304472001779,2.610966057441244
2024-07-18,39.05,39.45,38.6,38.95,4140753,39.239999999999995,39.434999999999995,39.1875,38.4275,39.3,39.90025,39.22668046454279,38.98043310089326,49.84290566966802,0.24624736364953037,0.3210565611849063,-0.0748091975353759,39.1875,40.241954835449185,38.133045164550815,27.53623188405803,33.81642512077293,0.999782724001652,1.8300653594771399
2024-07-19,38.8,38.9,37.9,37.95,6982743,38.910000000000004,39.205000000000005,39.13250000000001,38.38666666666666,39.30041666666666,39.876999999999995,39.03026808538236,38.904104723049315,41.25934501662253,0.12616336233304537,0.2820779214145341,-0.1559145590814887,39.13250000000001,40.316676929348915,37.9483230706511,1.4084507042254706,22.208614002857757,1.0033696722872487,-4.045512010113761
2024-07-22,37.8,37.85,36.35,36.7,7150356,38.42999999999999,38.865,39.042500000000004,38.33416666666666,39.28708333333334,39.843,38.671765303015846,38.740837706527145,33.49450679680366,-0.06907240351129929,0.21184785642936743,-0.2809202599406667,39.042500000000004,40.615164935706986,37.46983506429302,6.862745098039242,11.935809228774255,1.045986124266731,-8.020050125313272
2024-07-23,37.2,37.6,37.1,37.15,3643796,38.01,38.665,38.93,38.294999999999995,39.27291666666667,39.8115,38.437647564090334,38.622997876414026,38.01692173727697,-0.18535031232369192,0.13240822267875557,-0.3177585350024475,38.93,40.6944829270929,37.1655170729071,15.686274509803862,7.9858234373562,1.0355585439619643,-7.701863354037275
2024-07-26,36.1,37.25,35.85,36.75,4021327,37.5,38.42,38.822500000000005,38.24249999999999,39.250416666666666,39.779250000000005,38.17800947730721,38.48425729297595,35.69346917356694,-0.3062478156687405,0.04467701500925636,-0.35092483067799685,38.822500000000005,40.82686398890082,36.81813601109919,16.07142857142854,12.873482726423893,1.0615900765361097,-8.354114713216966
2024-07-29,37.1,37.25,35.55,35.8,5998723,36.870000000000005,38.055,38.677499999999995,38.17666666666666,39.215,39.74275,37.81216186541379,38.28542341942217,30.868248819695395,-0.4732615540083813,-0.05891069879427118,-0.41435085521411014,38.677499999999995,41.07697390067124,36.27802609932875,4.237288135593216,11.998330405608549,1.1071907853549592,-8.556832694763738
2024-07-30,35.7,35.95,35.05,35.9,4358455,36.46,37.684999999999995,38.53,38.108333333333334,39.18208333333333,39.70375,37.517983116888594,38.10872538835386,31.911675922363102,-0.5907422714652668,-0.1652770133284703,-0.4254652581367965,38.53,41.21466012746541,35.845339872534595,13.28125000000001,11.196655569007264,1.092391443543891,-8.418367346938782
2024-07-31,35.8,36.3,35.6,35.9,1959964,36.3,37.365,38.41,38.05083333333333,39.153333333333336,39.656000000000006,37.26906263736727,37.945116100327645,31.911675922363102,-0.6760534629603754,-0.26743230325485134,-0.40862115970552404,38.41,41.32934924255434,35.49065075744565,13.28125000000001,10.266596045197753,1.0643634832907558,-8.998732572877067
2024-08-01,36.3,36.85,36.3,36.85,3149703,36.239999999999995,37.125,38.339999999999996,38.016666666666666,39.13625,39.619249999999994,37.20459146238769,37.863996389192266,41.619949254677124,-0.6594049268045765,-0.3458268279647964,-0.3135780988397801,38.339999999999996,41.33743223443044,35.342567765569555,28.125000000000043,18.229166666666696,1.056194663055702,-6.944444444444442
2024-08-02,36.0,36.4,35.4,35.5,4471430,35.989999999999995,36.745,38.1375,37.970000000000006,39.093333333333334,39.5775,36.94234662202035,37.688885545548395,34.1649868862539,-0.7465389235280426,-0.4259692470774457,-0.3205696764505969,38.1375,41.32197405390636,34.953025946093646,9.183673469387802,16.863307823129293,1.0843236156945806,-9.207161125319697
2024-08-05,34.5,34.5,31.95,31.95,9119326,35.22,36.045,37.74,37.87,39.02208333333333,39.51575,36.174293295555685,37.26378291254481,22.667080575363144,-1.0894896169891268,-0.558673321059782,-0.5308162959293449,37.74,41.80750537799314,33.672494622006866,0.0,12.436224489795956,1.2604433574306821,-18.59872611464969
2024-08-06,32.0,32.5,28.8,30.9,12731832,34.22,35.34,37.2725,37.763333333333335,38.93958333333333,39.451750000000004,35.362863557777885,36.79239158568964,20.472488656296917,-1.4295280279117577,-0.7328442624301772,-0.6966837654815805,37.2725,42.14768973989766,32.397310260102344,18.9189189189189,9.367530796102242,1.4346974033284905,-21.37404580152672
2024-08-07,31.8,33.95,31.55,33.95,9165555,33.83,35.065,36.964999999999996,37.70333333333333,38.872499999999995,39.40975,35.14549993350437,36.58184406082374,38.95965635865397,-1.4363441273193729,-0.8735442354080164,-0.5627998919113565,36.964999999999996,41.863785563790636,32.06621443620936,46.396396396396426,21.771771771771782,1.5500761602335986,-12.836970474967902
2024-08-08,33.65,34.15,33.15,33.75,4178032,33.21,34.725,36.69500000000001,37.645833333333336,38.80916666666667,39.36125,34.93080763604216,36.37207783409605,38.330423425257976,-1.4412701980538927,-0.9870894279371917,-0.454180770116701,36.69500000000001,41.676857083458316,31.7131429165417,46.4788732394366,37.26472951825065,1.5107850059311987,-11.067193675889332
2024-08-09,34.3,34.75,34.1,34.25,3669811,32.96,34.475,36.447500000000005,37.594166666666666,38.74708333333333,39.3185,34.82606799972798,36.214886883422274,40.90026614696299,-1.3888188836942916,-1.0674353190886117,-0.32138356460567996,36.447500000000005,41.398709448205956,31.496290551794054,53.960396039603964,48.94522189181234,1.4743003626503988,-6.675749318801094
2024-08-12,33.95,35.5,33.95,35.3,4396260,33.629999999999995,34.425,36.239999999999995,37.564166666666665,38.68958333333333,39.28775,34.89898061515445,36.14711748465025,45.990199859141505,-1.2481368694958022,-1.1035756291700498,-0.14456124032575235,36.239999999999995,41.01520680180492,31.464793198195068,71.82320441988946,57.42082456631002,1.4797074796039416,-4.979811574697179
2024-08-13,35.3,35.3,34.65,34.85,2708580,34.42,34.32,36.002500000000005,37.5225,38.617083333333326,39.2585,34.89144513589992,36.051034708009496,44.23198895996592,-1.1595895721095744,-1.1147784177579547,-0.04481115435161964,36.002500000000005,40.55282691133332,31.45217308866669,68.75000000000001,64.84453348649782,1.4204426596322315,-5.170068027210883
2024-08-14,35.2,35.45,34.85,35.45,3150578,34.72,34.275,35.82,37.48916666666666,38.54708333333334,39.236000000000004,34.97737665345378,36.00651361852731,47.1340410622197,-1.0291369650735263,-1.097650127221069,0.06851316214754277,35.82,40.146014331923126,31.493985668076874,78.69822485207104,73.09047642398684,1.3618396125156436,-0.9776536312849027
2024-08-15,35.45,35.45,34.75,34.8,2243046,34.93,34.07,35.597500000000004,37.4425,38.48,39.211499999999994,34.950087937537816,35.917142239377135,44.43627383999228,-0.967054301839319,-1.071530962144719,0.10447666030540015,35.597500000000004,39.64366794016319,31.551332059836817,71.00591715976329,72.81804733727812,1.314565354478812,-3.0640668523676973
2024-08-16,35.2,35.35,34.65,34.75,2206594,35.03,33.995,35.370000000000005,37.388333333333335,38.424166666666665,39.18825,34.91930517791661,35.83068725868253,44.226575764646476,-0.9113820807659181,-1.039501185868959,0.1281191051030408,35.370000000000005,39.0532594261068,31.68674057389321,73.91304347826085,74.53906183003173,1.270667829158897,-3.203342618384397
2024-08-19,34.75,35.4,34.75,35.15,2547749,35.0,34.315000000000005,35.18,37.345000000000006,38.37125,39.1665,34.954796689006365,35.7802659802616,46.405546160792085,-0.8254692912552386,-0.9966948069462149,0.17122551569097633,35.18,38.47672564827658,31.88327435172342,78.88198757763972,74.60031607188796,1.2263344127904043,-4.613297150610595
2024-08-20,35.45,35.55,35.05,35.1,1988310,35.05,34.735,35.0375,37.310833333333335,38.32583333333333,39.141999999999996,34.977135659928464,35.729875907649635,46.16276747604613,-0.7527402477211709,-0.9479038951012062,0.19516364738003533,35.0375,38.079518244522,31.995481755478,78.2608695652174,77.01863354037266,1.1744533833053754,-1.1267605633802802
2024-08-21,35.1,35.4,34.8,34.9,3321853,34.94,34.83,34.947500000000005,37.285833333333336,38.278333333333336,39.118,34.96526863532409,35.668403618194105,45.145351897490606,-0.7031349828700186,-0.8989501126549687,0.19581512978495008,34.947500000000005,37.892406619912556,32.002593380087454,80.26315789473684,79.13533834586467,1.133420998783563,9.233176838810643
2024-08-22,35.0,35.8,35.0,35.35,3399824,35.05,34.989999999999995,34.8575,37.247499999999995,38.24375,39.1,35.02445807604346,35.64481816499454,47.92629574598446,-0.620360088951081,-0.8432321079141912,0.22287201896311026,34.8575,37.63279728137452,32.08220271862548,93.57142857142864,84.03181867712763,1.1167480702990227,14.401294498381878
2024-08-23,35.05,35.05,34.35,35.0,3460903,35.1,35.065,34.769999999999996,37.19583333333333,38.180416666666666,39.08225,35.0206952951137,35.59705385647643,45.974061732671245,-0.5763585613627313,-0.7898573986038993,0.21349883724116792,34.769999999999996,37.40806747449811,32.13193252550188,88.5714285714286,87.46867167919804,1.1084089224205211,3.092783505154628
2024-08-26,35.05,35.7,35.0,35.3,2532042,35.13,35.065,34.745,37.15583333333334,38.122499999999995,39.06275,35.06366524971159,35.5750498671078,47.93186012837866,-0.5113846173962102,-0.7341628423623615,0.2227782249661513,34.745,37.35285352349492,32.13714647650507,88.23529411764706,90.1260504201681,1.0792368565333412,4.592592592592593
2024-08-27,35.2,35.45,34.95,35.1,1680780,35.129999999999995,35.09,34.705,37.1175,38.06666666666667,39.04825,35.069255211294426,35.53986098806278,46.716433479680035,-0.4706057767683518,-0.6814514292435596,0.2108456524752078,34.705,37.26486327759998,32.14513672240002,73.5849056603775,83.4638761164844,1.0378627953523882,2.481751824817513
2024-08-28,35.2,35.3,34.7,34.8,2254378,35.11,35.025,34.65,37.0725,38.010000000000005,39.032250000000005,35.027831332633745,35.485056470428496,44.87813831024046,-0.45722513779475094,-0.6366061709537979,0.17938103315904697,34.65,37.15139960822035,32.148600391779645,45.94594594594578,69.25538190799011,1.0065868813986458,-1.4164305949008527
2024-08-29,34.6,34.95,34.45,34.95,2639891,35.029999999999994,35.040000000000006,34.555,37.031666666666666,37.95875,39.014,35.015857281459326,35.445422657804166,46.02185435812991,-0.42956537634483993,-0.5951980120320064,0.16563263568716646,34.555,36.85084407136133,32.25915592863867,54.05405405405422,57.86163522012584,0.9704021041558855,0.2869440459110528
2024-08-30,35.1,35.3,34.6,35.0,3119501,35.029999999999994,35.065000000000005,34.53,36.994166666666665,37.91708333333334,38.995,35.013417699696355,35.41242838685571,46.42092791740902,-0.39901068715935395,-0.555960547057476,0.15694985989812205,34.53,36.79481787347349,32.26518212652651,44.827586206896584,48.275862068965544,0.9510876681447505,-1.2693935119887256
2024-09-02,34.85,34.95,34.5,34.65,2037105,34.9,35.015,34.665,36.95666666666667,37.873749999999994,38.970499999999994,34.957507284358456,35.35595221005158,43.97030123404187,-0.39844492569312706,-0.5244574227846063,0.12601249709147921,34.665,36.595828837573364,32.734171162426634,20.68965517241366,39.85709847778816,0.9188671204201255,-0.4310344827586188
2024-09-03,34.65,34.9,34.1,34.1,1844257,34.7,34.915000000000006,34.825,36.91,37.82458333333333,38.945,34.82558308676485,35.26291871301073,40.364191585196885,-0.43733562624587563,-0.5070330634768602,0.06969743723098454,34.825,35.74939169187355,33.90060830812646,0.0,21.839080459770088,0.9103766118186878,-1.8705035971222972
2024-09-04,32.75,32.9,31.6,32.05,4169827,34.15,34.629999999999995,34.73,36.817499999999995,37.75583333333334,38.9075,34.39857030418565,35.02492473426919,30.36735992686218,-0.6263544300835449,-0.5308973367981972,-0.09545709328534768,34.73,36.21505892139163,33.24494107860836,10.714285714285623,10.467980295566436,1.0239211395459245,-8.819345661450928
2024-09-05,32.5,33.15,31.85,31.9,2488004,33.540000000000006,34.285000000000004,34.637499999999996,36.72083333333333,37.69625,38.872,34.01417487277247,34.79344882802703,29.786058696220707,-0.7792739552545598,-0.5805726604894698,-0.19870129476509002,34.637499999999996,36.529820004651675,32.745179995348316,7.142857142857083,5.952380952380911,1.0436410581497868,-9.116809116809122
2024-09-06,32.25,32.3,31.75,31.85,1642852,32.91,33.970000000000006,34.5175,36.634166666666665,37.635000000000005,38.835750000000004,33.68122489234594,34.57541558150651,29.58277779124228,-0.894190689160574,-0.6432962662236906,-0.25089442293688335,34.5175,36.76411411907007,32.270885880929924,5.952380952380959,7.936507936507898,1.008380982567659,-8.739255014326641
2024-09-09,31.0,32.25,30.7,32.2,1985986,32.42,33.660000000000004,34.3625,36.55083333333334,37.57166666666667,38.80475,33.453344139677334,34.39945887176529,33.02831914594857,-0.9461147320879562,-0.7038599593965438,-0.24225477269141238,34.3625,36.79208329760579,31.932916702394202,29.411764705882433,14.169000933706835,1.0470680552413978,-8.910891089108908
2024-09-10,32.25,32.5,31.3,31.55,2548167,31.909999999999997,33.305,34.1975,36.4475,37.50416666666667,38.77675,33.16052196434236,34.18838784422712,30.084251503687895,-1.0278658798847644,-0.7686611434941879,-0.2592047363905765,34.1975,36.90461562368605,31.490384376313944,16.6666666666667,17.343604108310043,1.0579917655812978,-9.857142857142854
2024-09-11,31.8,31.9,31.45,31.5,1495353,31.8,32.975,34.0,36.34083333333333,37.43500000000001,38.7425,32.905057046751224,33.989248003914,29.863732143234515,-1.0841909571627752,-0.8317671062279054,-0.25242385093486985,34.0,36.883400769925196,31.116599230074804,16.000000000000004,20.692810457516387,1.0145637823254907,-10.764872521246449
2024-09-12,32.0,32.15,31.7,32.0,1711662,31.82,32.68,33.86,36.2125,37.37125,38.70525,32.76581750109719,33.84189629992037,34.99515631070766,-1.0760787988231826,-0.8806294447469609,-0.19544935407622166,33.86,36.84456026911927,30.875439730880732,25.999999999999993,19.555555555555575,0.9885235121593842,-8.83190883190883
2024-09-13,32.15,32.3,31.8,32.3,1478928,31.910000000000004,32.41,33.7375,36.09916666666666,37.304583333333326,38.672,32.69415327015916,33.72768175918553,37.92953523090253,-1.0335284890263665,-0.9112092536028421,-0.12231923542352441,33.7375,36.766670678586024,30.70832932141397,33.68421052631572,25.228070175438585,0.9536289755765708,-7.183908045977017
2024-09-16,32.5,32.8,32.25,32.8,1430311,32.029999999999994,32.225,33.62,35.99583333333333,37.242916666666666,38.63875,32.710437382442365,33.658964591838455,42.581691585438556,-0.9485272093960901,-0.9186728447614918,-0.02985436463459834,33.62,36.60285098521622,30.637149014783773,45.65217391304345,35.11212814645307,0.9247983344639584,-6.151645207439216
2024-09-18,32.85,32.85,32.2,32.25,1746006,32.169999999999995,32.04,33.4775,35.8825,37.17916666666667,38.5965,32.639600862066615,33.55459684429486,39.10931452973919,-0.9149959822282483,-0.9179374722548431,0.0029414900265948285,33.4775,36.43612721545068,30.518872784549316,33.695652173913075,37.67734553775742,0.905169882002247,-7.857142857142863
2024-09-19,32.5,33.0,32.15,32.85,2371974,32.44,32.120000000000005,33.375,35.788333333333334,37.126666666666665,38.54025,32.67196996021021,33.50240448545821,44.43279611278495,-0.8304345252479948,-0.9004368828534736,0.0700023576054788,33.375,36.270772781142455,30.479227218857545,46.73913043478268,42.02898550724641,0.9012291761449438,-5.194805194805186
2024-09-20,33.2,33.3,32.7,33.0,1900024,32.64,32.230000000000004,33.2575,35.681666666666665,37.07666666666667,38.4865,32.722436120177875,33.465189338387226,45.71065870572885,-0.7427532182093515,-0.8689001499246491,0.12614693171529767,33.2575,36.0103666876559,30.5046333123441,54.1176470588235,44.85080988917309,0.8797128064203046,-3.2258064516129115
2024-09-23,33.0,33.3,33.0,33.2,1265434,32.82,32.365,33.1675,35.586666666666666,37.02916666666667,38.434,32.79590748630436,33.445545683691876,47.446038327359865,-0.6496381973875174,-0.8250477594172229,0.17540956202970548,33.1675,35.80175036775277,30.533249632247227,59.52380952380962,53.46019567247194,0.8383047488188541,3.588143525741039
2024-09-24,33.45,33.45,32.8,32.95,1124622,32.85000000000001,32.44,33.05,35.490833333333335,36.98083333333333,38.38725,32.81961402687292,33.408838596010995,45.48864709887976,-0.5892245691380751,-0.7778831213613934,0.1886585522233183,33.05,35.49622157622846,30.603778423771534,81.81818181818184,65.15321280027166,0.8248544096175078,3.2915360501567514
2024-09-25,33.2,33.5,33.2,33.25,1402636,33.05,32.61,32.957499999999996,35.39750000000001,36.92958333333333,38.3445,32.885827253507856,33.39707277408426,48.24777985686096,-0.5112455205764022,-0.7245556012043952,0.21331008062799306,32.957499999999996,35.219639474039056,30.695360525960936,91.07142857142857,77.47113997114002,0.8052219517876856,4.39560439560438
2024-09-26,33.7,33.8,33.15,33.2,1371590,33.12,32.779999999999994,32.877500000000005,35.3125,36.88041666666666,38.30225,32.934161522198956,33.382474790818755,47.81340097222668,-0.44831326861979903,-0.669307134687476,0.22099386606767701,32.877500000000005,34.98094360514033,30.774056394859674,80.64516129032275,84.51159055997773,0.7941346695171366,3.105590062111796
2024-09-27,33.5,34.35,33.4,34.25,3125134,33.37,33.004999999999995,32.8425,35.24583333333333,36.84208333333333,38.263999999999996,33.136598211091425,33.446735917424775,56.64154058636249,-0.31013770633335014,-0.5974732490166509,0.28733554268330075,32.8425,34.826756787819,30.858243212181005,97.2602739726027,89.65895461145135,0.8195536216944839,8.557844690966721
2024-09-30,34.2,34.5,33.95,34.0,1563789,33.53,33.175,32.792500000000004,35.15333333333333,36.804583333333326,38.2235,33.269429255538896,33.48771844205998,54.286816817502775,-0.21828918652108342,-0.5216364365175374,0.303347249996454,32.792500000000004,34.59923047242963,30.985769527570376,84.375,87.4268117543085,0.8002997915734491,7.9365079365079305
2024-10-01,34.1,34.3,33.55,34.3,1276596,33.8,33.325,32.775,35.06000000000001,36.76541666666666,38.18875,33.4279786008406,33.54788744635183,56.61751106661931,-0.11990884551122605,-0.4412909183162752,0.32138207280504916,32.775,34.5149712641322,31.0350287358678,93.44262295081957,91.69263230780744,0.7967069493182027,7.187499999999991
2024-10-04,34.0,34.4,33.8,33.9,1203084,33.92999999999999,33.489999999999995,32.765,34.954166666666666,36.721250000000005,38.15025,33.500597277634355,33.573969857733175,52.755321927804374,-0.07337258009881964,-0.3677072506727841,0.29433467057396445,32.765,34.47646136386592,31.05353863613408,78.57142857142853,85.46301717408271,0.7826564529383312,4.953560371517041
2024-10-07,33.9,34.4,33.85,34.0,1027244,34.089999999999996,33.605,32.8625,34.85249999999999,36.66916666666667,38.11275,33.57742846569061,33.60552764604924,53.60735526564845,-0.02809918035863035,-0.29978563660995333,0.271686456251323,32.8625,34.62144144302923,31.103558556970768,81.48148148148148,84.4985110012432,0.7660381348713073,3.658536585365857
2024-10-08,33.8,34.0,33.2,33.35,1315061,33.910000000000004,33.64,32.935,34.75583333333334,36.61,38.070499999999996,33.54243947096898,33.586599672267816,47.59845998392827,-0.04416020129883691,-0.24866054954773006,0.20450034824889315,32.935,34.648213355074525,31.22178664492548,51.063829787234134,70.37224661338139,0.7684639823804995,3.4108527131782918
2024-10-09,33.5,33.65,32.95,33.0,1277801,33.71,33.62,32.9925,34.6525,36.5525,38.02675,33.45898724466606,33.54314784469242,44.693413094889685,-0.08416060002635817,-0.2157605596434557,0.13159995961709753,32.9925,34.6317910052842,31.3532089947158,36.17021276595749,56.238508011557705,0.7635736979247493,0.45662100456620447
2024-10-11,33.1,33.9,33.1,33.2,1699371,33.489999999999995,33.644999999999996,33.042500000000004,34.54833333333333,36.51,37.982749999999996,33.41914305317898,33.517729485826315,46.69544592148086,-0.09858643264733757,-0.19232573424423208,0.0937393015968945,33.042500000000004,34.642585935194,31.442414064806005,44.68085106382994,43.971631205673866,0.7733184337872671,0.60606060606061
2024-10-14,33.25,33.95,33.2,33.75,2102248,33.46,33.695,33.1525,34.45083333333333,36.45166666666667,37.945249999999994,33.47004412192067,33.534934709098444,51.85661767585136,-0.06489058717777141,-0.16683870483093996,0.10194811765316855,33.1525,34.624395037020506,31.6806049629795,58.333333333333265,46.39479905437357,0.7716528313738908,1.6566265060240948
2024-10-15,34.0,34.6,33.8,33.8,2355848,33.42,33.755,33.2675,34.3625,36.39666666666666,37.914,33.520806564702106,33.55456917509115,52.30869755541503,-0.033762610389047154,-0.1402234859425614,0.10646087555351424,33.2675,34.552519455107785,31.982480544892212,55.55555555555542,52.85657998423955,0.7772490577043273,2.5796661608497473
2024-10-16,33.7,34.5,33.4,34.5,2714339,33.65,33.78,33.3925,34.28333333333333,36.355,37.88375,33.67145170859409,33.62460108804736,58.22329847536344,0.04685062054672784,-0.10280866464470356,0.1496592851914314,33.3925,34.646005085751725,32.13899491424827,94.44444444444437,69.44444444444436,0.8003026964397326,3.759398496240607
2024-10-17,34.6,34.8,34.15,34.3,2321128,33.91,33.81,33.49249999999999,34.2,36.312916666666666,37.85275,33.76815144573346,33.674630637080895,56.08319083686698,0.0935208086525634,-0.06354276998525017,0.15706357863781356,33.49249999999999,34.69967645769182,32.28532354230816,72.97297297297288,74.32432432432424,0.7895667895511802,3.3132530120481674
2024-10-18,34.3,34.5,33.75,33.85,1667030,34.04,33.765,33.545,34.115,36.27125,37.82175,33.780743531005236,33.68762096026009,51.49665265407146,0.09312257074514463,-0.03220970183917121,0.12533227258431584,33.545,34.717987638470824,32.37201236152918,48.648648648648724,72.022022022022,0.7867405902975245,-1.167883211678833
2024-10-21,34.05,34.45,33.85,34.3,1523437,34.15,33.805,33.6475,34.05416666666667,36.220416666666665,37.79325,33.86062914161982,33.7329823706112,55.42266019948737,0.12764677100862087,-0.00023840726961279484,0.12788517827823367,33.6475,34.702239304285804,32.5927606957142,72.97297297297288,64.86486486486484,0.7734019767048443,0.8823529411764675
2024-10-22,34.3,34.3,33.85,34.1,1304245,34.209999999999994,33.815,33.709999999999994,34.01083333333333,36.1725,37.75925,33.89745542752446,33.76016886167703,53.35556120372089,0.13728656584743248,0.02726658735379626,0.11001997849363622,33.709999999999994,34.71528602895158,32.704713971048406,62.162162162162275,61.2612612612613,0.7503018355116409,-0.5830903790087327
2024-10-23,34.15,34.55,33.8,33.8,1980829,34.07,33.86,33.75,33.955,36.125,37.725500000000004,33.88246228482839,33.76311931636762,50.323613743125065,0.11934296846077075,0.04568186357519116,0.07366110488557959,33.75,34.70131487952477,32.79868512047523,45.94594594594578,60.360360360360325,0.750280275832238,-0.2949852507374673
2024-10-24,34.0,34.0,33.3,33.4,2061914,33.89,33.9,33.760000000000005,33.899166666666666,36.07083333333333,37.69025,33.80823731793172,33.73622158922928,46.5272098626576,0.07201572870243922,0.05094863660064077,0.021067092101798447,33.760000000000005,34.69198712437739,32.82801287562262,24.32432432432417,44.144144144144086,0.746688827558507,-1.764705882352946
2024-10-25,33.95,35.15,33.8,33.8,5842012,33.879999999999995,33.96,33.802499999999995,33.865833333333335,36.02125,37.65675,33.806970038249915,33.74094591595304,50.54507041437614,0.0660241222968736,0.05396373373988734,0.012060388556986261,33.802499999999995,34.65717830205592,32.94782169794407,38.636363636363455,36.30221130221114,0.8183539113043279,1.3493253373313197
2024-10-28,33.9,33.95,33.2,33.65,1909166,33.75,33.95,33.822500000000005,33.82833333333333,35.968333333333334,37.6185,33.78282080159608,33.734209181438004,49.05648289543817,0.048611620158077073,0.05289331102352529,-0.004281690865448218,33.822500000000005,34.642545730435316,33.002454269564694,31.818181818181685,31.592956592956444,0.8134714890683045,1.9696969696969546
2024-10-29,33.5,33.6,32.6,32.8,2118852,33.489999999999995,33.85,33.802499999999995,33.776666666666664,35.91375,37.577999999999996,33.63161760135053,33.665008501331485,41.58298992322127,-0.03339089998095801,0.03563646882262863,-0.06902736880358665,33.802499999999995,34.69830968961337,32.90669031038662,7.843137254901802,26.099227569815657,0.8303663827062825,-1.2048192771084487
2024-10-30,33.15,33.15,32.05,32.05,1431722,33.14,33.605000000000004,33.692499999999995,33.696666666666665,35.85666666666667,37.532,33.38829181652737,33.545378241973594,36.3245757064796,-0.15708642544622364,-0.0029081100311418276,-0.1541783154150818,33.692499999999995,34.84500813446382,32.53999186553617,0.0,13.22043969102784,0.849625926798691,-5.0370370370370505
2024-11-01,31.7,33.2,31.45,33.2,2087446,33.1,33.495,33.652499999999996,33.65833333333333,35.814166666666665,37.4925,33.35932384475393,33.51979466849407,47.32406651986545,-0.1604708237401411,-0.034420652772941686,-0.12605017096719942,33.652499999999996,34.815029569518686,32.48997043048131,47.2972972972974,18.38014485073308,0.9139383605987847,-1.7751479289940697
2024-11-04,32.85,33.1,32.5,32.7,1114299,32.88,33.38,33.572500000000005,33.670833333333334,35.77041666666666,37.45175,33.25788940709948,33.45906913749451,43.78278114157234,-0.201179730395026,-0.06777246829735856,-0.13340726209766746,33.572500000000005,34.7655947154377,32.37940528456231,33.78378378378389,27.027027027027106,0.8986570491274432,-5.217391304347818
2024-11-05,32.65,33.45,32.65,33.15,1368407,32.779999999999994,33.265,33.535000000000004,33.708333333333336,35.73583333333333,37.417,33.24129103677649,33.43617512730973,47.58438409386445,-0.19488409053324318,-0.09319479274453549,-0.1016892977887077,33.535000000000004,34.731703806296856,32.33829619370315,45.94594594594594,42.34234234234242,0.8916101170469118,-3.3527696793002826
